15/03/25 12:05:14,STARTING Spatial Logger v6.1,080A,FW,Apr 18 2024,12:28:18,5405,Err:0,10.53V,0,18h,7h
datetime,LOGGER_ID,WIRELESS_ID,motion_det,tempC,hum%,AMP1ADC,AMP2ADC,batV_L,batV_NL,int-tempC,Tag_ID,Pdir,Err,ext-tempC,Line,Comment
15/03/25 12:05:21,080A,080A,0,-99.00,-1.0,3360,3061,10.63,10.63,12.6,,0,,-99.0,0
15/03/25 12:20:36,080A,080A,1,-99.00,-1.0,3223,2989,10.62,10.70,10.9,,1,,-99.0,1
15/03/25 13:25:47,080A,080A,1,-99.00,-1.0,3287,2902,10.69,10.70,10.7,,2,,-99.0,2
15/03/25 13:54:57,080A,080A,1,-99.00,-1.0,2996,2989,10.70,10.70,12.6,,2,,-99.0,3
15/03/25 13:55:47,080A,080A,1,-99.00,-1.0,3031,2995,10.66,10.70,12.4,,2,,-99.0,4
15/03/25 13:56:04,080A,080A,1,-99.00,-1.0,3139,3009,10.70,10.61,10.7,,2,,-99.0,5
15/03/25 13:56:44,080A,080A,1,-99.00,-1.0,3037,2977,10.63,10.70,12.4,,2,,-99.0,6
15/03/25 13:57:36,080A,080A,1,-99.00,-1.0,3040,2985,10.63,10.70,12.1,,2,,-99.0,7
15/03/25 13:57:58,080A,080A,1,-99.00,-1.0,3061,2996,10.54,10.60,11.5,,1,,-99.0,8
15/03/25 13:59:51,080A,080A,1,-99.00,-1.0,3091,2992,10.63,10.70,13.8,,2,,-99.0,9
15/03/25 14:00:52,080A,080A,1,-99.00,-1.0,3171,2992,10.69,10.70,12.3,,2,,-99.0,10
15/03/25 14:01:33,080A,080A,1,-99.00,-1.0,3219,2996,10.69,10.70,13.0,,2,,-99.0,11
15/03/25 14:01:41,080A,080A,2,-99.00,-1.0,3352,3027,10.69,10.70,14.2,,2,,-99.0,12
15/03/25 14:02:25,080A,080A,1,-99.00,-1.0,3258,2978,10.66,10.70,12.9,,2,,-99.0,13
15/03/25 14:02:38,080A,080A,2,-99.00,-1.0,3355,3033,10.66,10.70,11.8,,2,,-99.0,14
15/03/25 14:02:49,080A,080A,2,-99.00,-1.0,3342,3036,10.66,10.70,14.5,,1,,-99.0,15
15/03/25 14:02:55,080A,080A,2,-99.00,-1.0,3338,3039,10.66,10.70,13.1,,2,,-99.0,16
15/03/25 14:03:07,080A,080A,2,-99.00,-1.0,3339,3046,10.66,10.70,11.7,,2,,-99.0,17
15/03/25 14:03:41,080A,080A,1,-99.00,-1.0,3296,2971,10.63,10.70,13.9,,2,,-99.0,18
15/03/25 14:03:44,080A,080A,2,-99.00,-1.0,3347,3020,10.63,10.70,11.8,,4,,-99.0,19
15/03/25 14:03:58,080A,080A,2,-99.00,-1.0,3348,3046,10.63,10.70,14.7,,2,,-99.0,20
15/03/25 14:04:15,080A,080A,1,-99.00,-1.0,3343,3047,10.60,10.69,12.4,,2,,-99.0,21
15/03/25 14:04:36,080A,080A,1,-99.00,-1.0,3322,3001,10.60,10.65,14.0,,2,,-99.0,22
15/03/25 14:04:47,080A,080A,2,-99.00,-1.0,3358,3061,10.60,10.65,13.7,,2,,-99.0,23
15/03/25 14:05:01,080A,080A,2,-99.00,-1.0,3361,3066,10.60,10.65,12.1,,2,,-99.0,24
15/03/25 14:05:09,080A,080A,2,-99.00,-1.0,3371,3050,10.60,10.65,15.0,,2,,-99.0,25
15/03/25 14:05:23,080A,080A,2,-99.00,-1.0,3366,3070,10.60,10.65,14.2,,2,,-99.0,26
15/03/25 14:05:23,080A,080A,,,,,,,,,,,,,27,PIR or RFID reader exceeded 60 seconds - terminating
15/03/25 14:05:49,080A,080A,1,-99.00,-1.0,3337,2985,10.67,10.65,14.3,,2,,-99.0,27
15/03/25 14:06:03,080A,080A,2,-99.00,-1.0,3505,3080,10.67,10.65,12.6,,2,,-99.0,28
15/03/25 14:06:09,080A,080A,2,-99.00,-1.0,3489,3074,10.67,10.65,14.3,,1,,-99.0,29
15/03/25 14:06:12,080A,080A,2,-99.00,-1.0,3386,3059,10.67,10.65,12.2,,2,,-99.0,30
15/03/25 14:07:16,080A,080A,1,-99.00,-1.0,3299,2856,10.67,10.70,13.1,,2,,-99.0,31
15/03/25 14:08:13,080A,080A,1,-99.00,-1.0,3324,2827,10.68,10.70,14.8,,2,,-99.0,32
15/03/25 14:08:44,080A,080A,1,-99.00,-1.0,3360,2915,10.65,10.70,12.9,,1,,-99.0,33
15/03/25 14:09:08,080A,080A,1,-99.00,-1.0,3387,2927,10.60,10.67,15.4,,2,,-99.0,34
15/03/25 14:09:51,080A,080A,1,-99.00,-1.0,3350,2814,10.63,10.70,13.7,,1,,-99.0,35
15/03/25 14:09:59,080A,080A,2,-99.00,-1.0,3479,3067,10.63,10.70,15.6,,2,,-99.0,36
15/03/25 14:10:31,080A,080A,1,-99.00,-1.0,3398,2860,10.67,10.70,15.1,,1,,-99.0,37
15/03/25 14:10:54,080A,080A,1,-99.00,-1.0,3427,2915,10.64,10.66,15.6,,2,,-99.0,38
15/03/25 14:11:08,080A,080A,2,-99.00,-1.0,3613,3118,10.64,10.66,13.2,,2,,-99.0,39
15/03/25 14:11:23,080A,080A,1,-99.00,-1.0,3499,3038,10.65,10.60,15.9,,2,,-99.0,40
15/03/25 14:11:40,080A,080A,1,-99.00,-1.0,3493,3045,10.67,10.63,15.2,,2,,-99.0,41
