05/03/25 13:41:33,STARTING Spatial Logger v6.1,080A,FW,Apr 18 2024,12:28:18,5405,Err:0,11.01V,0,18h,7h
datetime,LOGGER_ID,WIRELESS_ID,motion_det,tempC,hum%,AMP1ADC,AMP2ADC,batV_L,batV_NL,int-tempC,Tag_ID,Pdir,Err,ext-tempC,Line,Comment
05/03/25 13:41:40,080A,080A,0,-99.00,-1.0,3023,3006,11.05,10.99,13.4,,0,,-99.0,0
05/03/25 14:06:51,080A,080A,1,-99.00,-1.0,3088,2744,11.16,11.17,13.5,,1,,-99.0,1
05/03/25 14:08:23,080A,080A,1,-99.00,-1.0,3112,2739,11.09,11.17,14.2,,1,,-99.0,2
05/03/25 14:08:50,080A,080A,1,-99.00,-1.0,3141,2779,11.16,11.17,14.2,,1,,-99.0,3
05/03/25 14:09:08,080A,080A,1,-99.00,-1.0,3230,2906,11.06,11.09,14.3,,1,,-99.0,4
05/03/25 14:09:39,080A,080A,1,-99.00,-1.0,3145,2764,11.13,11.16,16.3,,1,,-99.0,5
05/03/25 14:09:54,080A,080A,2,-99.00,-1.0,3310,2972,11.13,11.16,16.3,,1,,-99.0,6
05/03/25 14:10:38,080A,080A,1,-99.00,-1.0,3173,2759,11.09,11.16,15.4,,1,,-99.0,7
05/03/25 14:10:43,080A,080A,2,-99.00,-1.0,3322,2944,11.09,11.16,16.1,,1,,-99.0,8
05/03/25 14:10:53,080A,080A,2,-99.00,-1.0,3344,3002,11.09,11.16,14.6,,1,,-99.0,9
05/03/25 14:11:00,080A,080A,2,-99.00,-1.0,3346,3008,11.09,11.16,17.1,,1,,-99.0,10
05/03/25 14:11:16,080A,080A,1,-99.00,-1.0,3302,2969,11.09,11.09,17.4,,2,,-99.0,11
05/03/25 14:11:44,080A,080A,1,-99.00,-1.0,3218,2784,11.10,11.15,17.4,,1,,-99.0,12
05/03/25 14:12:59,080A,080A,1,-99.00,-1.0,3289,2766,11.12,11.15,15.7,,1,,-99.0,13
05/03/25 14:13:14,080A,080A,2,-99.00,-1.0,3469,3046,11.12,11.15,15.9,,1,,-99.0,14
05/03/25 14:13:24,080A,080A,2,-99.00,-1.0,3488,3060,11.12,11.15,17.7,,2,,-99.0,15
05/03/25 14:13:50,080A,080A,1,-99.00,-1.0,3409,2832,11.08,11.14,16.1,,1,,-99.0,16
05/03/25 14:14:30,080A,080A,1,-99.00,-1.0,3502,2848,11.07,11.15,17.7,,1,,-99.0,17
05/03/25 14:15:06,080A,080A,1,-99.00,-1.0,3580,2883,11.07,11.15,17.6,,1,,-99.0,18
05/03/25 14:16:26,080A,080A,1,-99.00,-1.0,3785,2962,11.11,11.15,16.2,,1,,-99.0,19
05/03/25 14:16:37,080A,080A,2,-99.00,-1.0,3877,3126,11.11,11.15,15.7,,1,,-99.0,20
05/03/25 14:16:45,080A,080A,2,-99.00,-1.0,3875,3136,11.11,11.15,15.7,,1,,-99.0,21
05/03/25 14:16:56,080A,080A,2,-99.00,-1.0,3887,3118,11.11,11.15,17.9,,1,,-99.0,22
05/03/25 14:17:05,080A,080A,2,-99.00,-1.0,3890,3118,11.11,11.15,18.5,,1,,-99.0,23
05/03/25 14:17:27,080A,080A,1,-99.00,-1.0,3846,3007,11.13,11.14,17.4,,1,,-99.0,24
05/03/25 14:17:59,080A,080A,1,-99.00,-1.0,3909,2999,11.11,11.14,17.9,,1,,-99.0,25
05/03/25 14:18:13,080A,080A,2,-99.00,-1.0,3956,3118,11.11,11.14,17.3,,1,,-99.0,26
05/03/25 14:18:40,080A,080A,1,-99.00,-1.0,3954,3025,11.08,11.14,17.1,,1,,-99.0,27
05/03/25 14:19:03,080A,080A,1,-99.00,-1.0,3968,3032,11.06,11.14,18.7,,1,,-99.0,28
05/03/25 14:19:10,080A,080A,2,-99.00,-1.0,4030,3121,11.06,11.14,19.3,,1,,-99.0,29
05/03/25 14:19:25,080A,080A,2,-99.00,-1.0,4027,3132,11.06,11.14,19.3,,1,,-99.0,30
05/03/25 14:19:50,080A,080A,1,-99.00,-1.0,4049,3036,11.08,11.13,17.5,,1,,-99.0,31
05/03/25 14:19:59,080A,080A,2,-99.00,-1.0,4089,3128,11.08,11.13,17.7,,1,,-99.0,32
05/03/25 14:20:06,080A,080A,2,-99.00,-1.0,4079,3136,11.08,11.13,20.0,,1,,-99.0,33
05/03/25 14:20:19,080A,080A,2,-99.00,-1.0,4083,3134,11.08,11.13,19.4,,1,,-99.0,34
