13/01/25 19:15:53,STARTING Spatial Logger v6.1,080A,FW,Apr 18 2024,12:28:18,5405,Err:0,11.57V,0,18h,7h
datetime,LOGGER_ID,WIRELESS_ID,motion_det,tempC,hum%,AMP1ADC,AMP2ADC,batV_L,batV_NL,int-tempC,Tag_ID,Pdir,Err,ext-tempC,Line,Comment
13/01/25 19:16:00,080A,080A,0,-99.00,-1.0,2013,2359,11.59,11.64,4.1,,0,,-99.0,0
13/01/25 19:48:36,080A,080A,1,-99.00,-1.0,1978,2520,11.69,11.72,3.1,,1,,-99.0,1
13/01/25 19:48:45,080A,080A,2,-99.00,-1.0,2145,2424,11.69,11.72,5.3,,1,,-99.0,2
13/01/25 23:00:00,080A,080A,0,-99.00,-1.0,2299,2865,11.70,11.70,2.2,,0,,-99.0,3
14/01/25 00:29:29,080A,080A,1,-99.00,-1.0,2240,2755,11.62,11.70,3.0,,3,,-99.0,4
14/01/25 00:29:31,080A,080A,3,,,,,,,,041A846B04,3,,,5
14/01/25 03:00:00,080A,080A,0,-99.00,-1.0,2190,2734,11.70,11.70,2.0,,0,,-99.0,6
14/01/25 03:54:45,080A,080A,1,-99.00,-1.0,2281,2780,11.62,11.70,2.3,,1,,-99.0,7
14/01/25 03:54:45,080A,080A,2,-99.00,-1.0,2407,2798,11.62,11.70,2.8,,3,,-99.0,8
14/01/25 03:54:47,080A,080A,3,,,,,,,,041A1F2452,3,,,9
14/01/25 07:00:00,080A,080A,0,-99.00,-1.0,1820,2320,11.70,11.71,2.9,,0,,-99.0,10
14/01/25 11:00:00,080A,080A,0,-99.00,-1.0,1131,1743,11.74,11.74,5.9,,0,,-99.0,11
14/01/25 13:46:16,080A,080A,1,-99.00,-1.0,997,1407,11.82,11.85,9.6,,1,,-99.0,12
14/01/25 13:46:18,080A,080A,2,-99.00,-1.0,1069,1491,11.82,11.85,9.0,,3,,-99.0,13
14/01/25 15:00:00,080A,080A,0,-99.00,-1.0,1027,1564,11.84,11.85,9.2,,0,,-99.0,14
14/01/25 18:20:37,080A,080A,1,-99.00,-1.0,1783,2280,11.77,11.80,7.3,,1,,-99.0,15
14/01/25 19:00:00,080A,080A,0,-99.00,-1.0,1496,2126,11.80,11.80,7.5,,0,,-99.0,16
14/01/25 23:00:00,080A,080A,0,-99.00,-1.0,1670,2258,11.79,11.79,7.7,,0,,-99.0,17
15/01/25 03:00:00,080A,080A,0,-99.00,-1.0,1611,2156,11.77,11.77,7.8,,0,,-99.0,18
15/01/25 03:05:23,080A,080A,1,-99.00,-1.0,1683,2164,11.71,11.77,8.7,,1,,-99.0,19
15/01/25 03:05:24,080A,080A,2,-99.00,-1.0,1785,2173,11.71,11.77,8.1,,3,,-99.0,20
15/01/25 04:59:18,080A,080A,1,-99.00,-1.0,1737,2205,11.67,11.75,8.9,,2,,-99.0,21
15/01/25 04:59:18,080A,080A,2,-99.00,-1.0,1832,2219,11.67,11.75,6.9,,4,,-99.0,22
15/01/25 04:59:20,080A,080A,3,,,,,,,,041A844D32,4,,,23
15/01/25 07:00:00,080A,080A,0,-99.00,-1.0,1734,2266,11.74,11.74,8.1,,0,,-99.0,24
15/01/25 11:00:00,080A,080A,0,-99.00,-1.0,1273,1844,11.76,11.76,8.9,,0,,-99.0,25
15/01/25 15:00:00,080A,080A,0,-99.00,-1.0,2232,2563,11.80,11.80,9.2,,0,,-99.0,26
15/01/25 19:00:00,080A,080A,0,-99.00,-1.0,2420,2870,11.72,11.71,6.4,,0,,-99.0,27
15/01/25 21:41:44,080A,080A,1,-99.00,-1.0,2421,2883,11.68,11.71,5.9,,2,,-99.0,28
15/01/25 23:00:00,080A,080A,0,-99.00,-1.0,2373,2888,11.70,11.70,5.1,,0,,-99.0,29
16/01/25 03:00:00,080A,080A,0,-99.00,-1.0,2427,2933,11.69,11.69,4.0,,0,,-99.0,30
16/01/25 07:00:00,080A,080A,0,-99.00,-1.0,2449,2946,11.68,11.68,2.5,,0,,-99.0,31
16/01/25 11:00:00,080A,080A,0,-99.00,-1.0,1516,2196,11.69,11.69,4.5,,0,,-99.0,32
16/01/25 11:17:00,080A,080A,1,-99.00,-1.0,1514,2075,11.61,11.69,4.7,,2,,-99.0,33
16/01/25 11:17:02,080A,080A,2,-99.00,-1.0,1683,2115,11.61,11.69,5.1,,4,,-99.0,34
16/01/25 15:00:00,080A,080A,0,-99.00,-1.0,1196,1884,11.74,11.74,7.1,,0,,-99.0,35
16/01/25 17:11:36,080A,080A,1,-99.00,-1.0,1973,2357,11.69,11.71,7.4,,2,,-99.0,36
16/01/25 17:11:38,080A,080A,2,-99.00,-1.0,2112,2375,11.69,11.71,5.0,,4,,-99.0,37
16/01/25 17:11:40,080A,080A,3,,,,,,,,041A844D32,4,,,38
16/01/25 17:11:44,080A,080A,2,-99.00,-1.0,2098,2277,11.69,11.71,6.6,,2,,-99.0,39
